Angle,Posit-sin,MPFR-sin,Error,Posit-cos,MPFR-cos,Error,Posit-tan,MPFR-tan,Error,Float-sin,Mathlib-sin,Error,Float-cos,Mathlib-cos,Error,Float-tan,Mathlib-tan,Error
289,9.8516039550E-01,-9.4551857560E-01,2.0419260086E+00,-1.7163621448E-01,3.2556815446E-01,1.5271898130E+00,-5.7398166060E+00,-2.9042108777E+00,-9.7637735268E-01,9.8516039753E-01,-9.4551857560E-01,2.0419260107E+00,-1.7163621745E-01,3.2556815446E-01,1.5271898222E+00,-5.7398165270E+00,-2.9042108777E+00,-9.7637732546E-01
290,9.8516039550E-01,-9.3969262079E-01,2.0483857952E+00,-1.7163621448E-01,3.4202014333E-01,1.5018307191E+00,-5.7398166060E+00,-2.7474774195E+00,-1.0891223947E+00,9.8516039753E-01,-9.3969262079E-01,2.0483857974E+00,-1.7163621745E-01,3.4202014333E-01,1.5018307278E+00,-5.7398165270E+00,-2.7474774195E+00,-1.0891223660E+00
291,9.8516039550E-01,-9.3358042650E-01,2.0552496256E+00,-1.7163621448E-01,3.5836794955E-01,1.4789385175E+00,-5.7398166060E+00,-2.6050890647E+00,-1.2033091628E+00,9.8516039753E-01,-9.3358042650E-01,2.0552496277E+00,-1.7163621745E-01,3.5836794955E-01,1.4789385258E+00,-5.7398165270E+00,-2.6050890647E+00,-1.2033091324E+00
292,9.8516039550E-01,-9.2718385457E-01,2.0625297137E+00,-1.7163621448E-01,3.7460659342E-01,1.4581772385E+00,-5.7398166060E+00,-2.4750868534E+00,-1.3190364403E+00,9.8516039753E-01,-9.2718385457E-01,2.0625297158E+00,-1.7163621745E-01,3.7460659342E-01,1.4581772464E+00,-5.7398165270E+00,-2.4750868534E+00,-1.3190364084E+00
293,9.8516039550E-01,-9.2050485345E-01,2.0702392191E+00,-1.7163621448E-01,3.9073112849E-01,1.4392693644E+00,-5.7398166060E+00,-2.3558523658E+00,-1.4364075989E+00,9.8516039753E-01,-9.2050485345E-01,2.0702392213E+00,-1.7163621745E-01,3.9073112849E-01,1.4392693720E+00,-5.7398165270E+00,-2.3558523658E+00,-1.4364075654E+00
294,9.8516039550E-01,-9.1354545764E-01,2.0783923091E+00,-1.7163621448E-01,4.0673664308E-01,1.4219836531E+00,-5.7398166060E+00,-2.2460367739E+00,-1.5555310014E+00,9.8516039753E-01,-9.1354545764E-01,2.0783923113E+00,-1.7163621745E-01,4.0673664308E-01,1.4219836604E+00,-5.7398165270E+00,-2.2460367739E+00,-1.5555309662E+00
295,9.8516039550E-01,-9.0630778704E-01,2.0870042270E+00,-1.7163621448E-01,4.2261826174E-01,1.4061258824E+00,-5.7398166060E+00,-2.1445069205E+00,-1.6765204398E+00,9.8516039753E-01,-9.0630778704E-01,2.0870042293E+00,-1.7163621745E-01,4.2261826174E-01,1.4061258894E+00,-5.7398165270E+00,-2.1445069205E+00,-1.6765204029E+00
296,9.8516039550E-01,-8.9879404630E-01,2.0960913677E+00,-1.7163621448E-01,4.3837114679E-01,1.3915317323E+00,-5.7398166060E+00,-2.0503038416E+00,-1.7994956112E+00,9.8516039753E-01,-8.9879404630E-01,2.0960913700E+00,-1.7163621745E-01,4.3837114679E-01,1.3915317390E+00,-5.7398165270E+00,-2.0503038416E+00,-1.7994955726E+00
297,9.8516039550E-01,-8.9100652419E-01,2.1056713602E+00,-1.7163621448E-01,4.5399049974E-01,1.3780612470E+00,-5.7398166060E+00,-1.9626105055E+00,-1.9245826362E+00,9.8516039753E-01,-8.9100652419E-01,2.1056713624E+00,-1.7163621745E-01,4.5399049974E-01,1.3780612536E+00,-5.7398165270E+00,-1.9626105055E+00,-1.9245825959E+00
298,9.8516039550E-01,-8.8294759286E-01,2.1157631591E+00,-1.7163621448E-01,4.6947156279E-01,1.3655944856E+00,-5.7398166060E+00,-1.8807264653E+00,-2.0519146254E+00,9.8516039753E-01,-8.8294759286E-01,2.1157631614E+00,-1.7163621745E-01,4.6947156279E-01,1.3655944919E+00,-5.7398165270E+00,-1.8807264653E+00,-2.0519145834E+00
299,9.8516039550E-01,-8.7461970714E-01,2.1263871457E+00,-1.7163621448E-01,4.8480962025E-01,1.3540280706E+00,-5.7398166060E+00,-1.8040477553E+00,-2.1816322984E+00,9.8516039753E-01,-8.7461970714E-01,2.1263871480E+00,-1.7163621745E-01,4.8480962025E-01,1.3540280768E+00,-5.7398165270E+00,-1.8040477553E+00,-2.1816322546E+00
300,9.8516039550E-01,-8.6602540378E-01,2.1375652391E+00,-1.7163621448E-01,5.0000000000E-01,1.3432724290E+00,-5.7398166060E+00,-1.7320508076E+00,-2.3138846626E+00,9.8516039753E-01,-8.6602540378E-01,2.1375652414E+00,-1.7163621745E-01,5.0000000000E-01,1.3432724349E+00,-5.7398165270E+00,-1.7320508076E+00,-2.3138846170E+00
301,9.8516039550E-01,-8.5716730070E-01,2.1493210190E+00,-1.7163621448E-01,5.1503807491E-01,1.3332495651E+00,-5.7398166060E+00,-1.6642794824E+00,-2.4488297590E+00,9.8516039753E-01,-8.5716730070E-01,2.1493210214E+00,-1.7163621745E-01,5.1503807491E-01,1.3332495709E+00,-5.7398165270E+00,-1.6642794824E+00,-2.4488297115E+00
302,9.8516039550E-01,-8.4804809616E-01,2.1616798622E+00,-1.7163621448E-01,5.2991926423E-01,1.3238912530E+00,-5.7398166060E+00,-1.6003345290E+00,-2.5866354827E+00,9.8516039753E-01,-8.4804809616E-01,2.1616798646E+00,-1.7163621745E-01,5.2991926423E-01,1.3238912586E+00,-5.7398165270E+00,-1.6003345290E+00,-2.5866354333E+00
303,9.8516039550E-01,-8.3867056795E-01,2.1746690932E+00,-1.7163621448E-01,5.4463903502E-01,1.3151375562E+00,-5.7398166060E+00,-1.5398649638E+00,-2.7274804875E+00,9.8516039753E-01,-8.3867056795E-01,2.1746690956E+00,-1.7163621745E-01,5.4463903502E-01,1.3151375616E+00,-5.7398165270E+00,-1.5398649638E+00,-2.7274804362E+00
304,9.8516039550E-01,-8.2903757256E-01,2.1883181512E+00,-1.7163621448E-01,5.5919290347E-01,1.3069356092E+00,-5.7398166060E+00,-1.4825609685E+00,-2.8715551859E+00,9.8516039753E-01,-8.2903757256E-01,2.1883181537E+00,-1.7163621745E-01,5.5919290347E-01,1.3069356145E+00,-5.7398165270E+00,-1.4825609685E+00,-2.8715551326E+00
305,9.8516039550E-01,-8.1915204429E-01,2.2026587767E+00,-1.7163621448E-01,5.7357643635E-01,1.2992386081E+00,-5.7398166060E+00,-1.4281480067E+00,-3.0190628555E+00,9.8516039753E-01,-8.1915204429E-01,2.2026587792E+00,-1.7163621745E-01,5.7357643635E-01,1.2992386133E+00,-5.7398165270E+00,-1.4281480067E+00,-3.0190628001E+00
306,9.8516039550E-01,-8.0901699437E-01,2.2177252176E+00,-1.7163621448E-01,5.8778525229E-01,1.2920049692E+00,-5.7398166060E+00,-1.3763819205E+00,-3.1702208672E+00,9.8516039753E-01,-8.0901699437E-01,2.2177252201E+00,-1.7163621745E-01,5.8778525229E-01,1.2920049742E+00,-5.7398165270E+00,-1.3763819205E+00,-3.1702208098E+00
307,9.8516039550E-01,-7.9863551005E-01,2.2335544602E+00,-1.7163621448E-01,6.0181502315E-01,1.2851976236E+00,-5.7398166060E+00,-1.3270448216E+00,-3.3252620503E+00,9.8516039753E-01,-7.9863551005E-01,2.2335544628E+00,-1.7163621745E-01,6.0181502315E-01,1.2851976286E+00,-5.7398165270E+00,-1.3270448216E+00,-3.3252619908E+00
308,9.8516039550E-01,-7.8801075361E-01,2.2501864867E+00,-1.7163621448E-01,6.1566147533E-01,1.2787834246E+00,-5.7398166060E+00,-1.2799416322E+00,-3.4844362131E+00,9.8516039753E-01,-7.8801075361E-01,2.2501864892E+00,-1.7163621745E-01,6.1566147533E-01,1.2787834294E+00,-5.7398165270E+00,-1.2799416322E+00,-3.4844361513E+00
309,9.8516039550E-01,-7.7714596146E-01,2.2676645629E+00,-1.7163621448E-01,6.2932039105E-01,1.2727326445E+00,-5.7398166060E+00,-1.2348971565E+00,-3.6480118410E+00,9.8516039753E-01,-7.7714596146E-01,2.2676645655E+00,-1.7163621745E-01,6.2932039105E-01,1.2727326492E+00,-5.7398165270E+00,-1.2348971565E+00,-3.6480117770E+00
310,9.8516039550E-01,-7.6604444312E-01,2.2860355615E+00,-1.7163621448E-01,6.4278760969E-01,1.2670185484E+00,-5.7398166060E+00,-1.1917535926E+00,-3.8162779972E+00,9.8516039753E-01,-7.6604444312E-01,2.2860355641E+00,-1.7163621745E-01,6.4278760969E-01,1.2670185530E+00,-5.7398165270E+00,-1.1917535926E+00,-3.8162779308E+00
311,9.8516039550E-01,-7.5470958022E-01,2.3053503246E+00,-1.7163621448E-01,6.5605902899E-01,1.2616170297E+00,-5.7398166060E+00,-1.1503684072E+00,-3.9895464531E+00,9.8516039753E-01,-7.5470958022E-01,2.3053503273E+00,-1.7163621745E-01,6.5605902899E-01,1.2616170342E+00,-5.7398165270E+00,-1.1503684072E+00,-3.9895463844E+00
312,9.8516039550E-01,-7.4314482548E-01,2.3256640721E+00,-1.7163621448E-01,6.6913060636E-01,1.2565062976E+00,-5.7398166060E+00,-1.1106125148E+00,-4.1681540856E+00,9.8516039753E-01,-7.4314482548E-01,2.3256640748E+00,-1.7163621745E-01,6.6913060636E-01,1.2565063021E+00,-5.7398165270E+00,-1.1106125148E+00,-4.1681540144E+00
313,9.8516039550E-01,-7.3135370162E-01,2.3470368624E+00,-1.7163621448E-01,6.8199836006E-01,1.2516666088E+00,-5.7398166060E+00,-1.0723687100E+00,-4.3524655768E+00,9.8516039753E-01,-7.3135370162E-01,2.3470368651E+00,-1.7163621745E-01,6.8199836006E-01,1.2516666131E+00,-5.7398165270E+00,-1.0723687100E+00,-4.3524655031E+00
314,9.8516039550E-01,-7.1933980034E-01,2.3695341131E+00,-1.7163621448E-01,6.9465837046E-01,1.2470800350E+00,-5.7398166060E+00,-1.0355303138E+00,-4.5428764659E+00,9.8516039753E-01,-7.1933980034E-01,2.3695341160E+00,-1.7163621745E-01,6.9465837046E-01,1.2470800393E+00,-5.7398165270E+00,-1.0355303138E+00,-4.5428763896E+00
315,9.8516039550E-01,-7.0710678119E-01,2.3932271924E+00,-1.7163621448E-01,7.0710678119E-01,1.2427302623E+00,-5.7398166060E+00,-1.0000000000E+00,-4.7398166060E+00,9.8516039753E-01,-7.0710678119E-01,2.3932271953E+00,-1.7163621745E-01,7.0710678119E-01,1.2427302665E+00,-5.7398165270E+00,-1.0000000000E+00,-4.7398165270E+00
316,9.8516039550E-01,-6.9465837046E-01,2.4181940899E+00,-1.7163621448E-01,7.1933980034E-01,1.2386024163E+00,-5.7398166060E+00,-9.6568877481E-01,-4.9437540912E+00,9.8516039753E-01,-6.9465837046E-01,2.4181940928E+00,-1.7163621745E-01,7.1933980034E-01,1.2386024204E+00,-5.7398165270E+00,-9.6568877481E-01,-4.9437540093E+00
317,9.8516039550E-01,-6.8199836006E-01,2.4445201824E+00,-1.7163621448E-01,7.3135370162E-01,1.2346829094E+00,-5.7398166060E+00,-9.3251508614E-01,-5.1551997296E+00,9.8516039753E-01,-6.8199836006E-01,2.4445201854E+00,-1.7163621745E-01,7.3135370162E-01,1.2346829134E+00,-5.7398165270E+00,-9.3251508614E-01,-5.1551996448E+00
318,9.8516039550E-01,-6.6913060636E-01,2.4722991089E+00,-1.7163621448E-01,7.4314482548E-01,1.2309593078E+00,-5.7398166060E+00,-9.0040404430E-01,-5.3747121555E+00,9.8516039753E-01,-6.6913060636E-01,2.4722991120E+00,-1.7163621745E-01,7.4314482548E-01,1.2309593118E+00,-5.7398165270E+00,-9.0040404430E-01,-5.3747120677E+00
319,9.8516039550E-01,-6.5605902899E-01,2.5016337737E+00,-1.7163621448E-01,7.5470958022E-01,1.2274202143E+00,-5.7398166060E+00,-8.6928673782E-01,-5.6029036868E+00,9.8516039753E-01,-6.5605902899E-01,2.5016337768E+00,-1.7163621745E-01,7.5470958022E-01,1.2274202182E+00,-5.7398165270E+00,-8.6928673782E-01,-5.6029035959E+00
320,9.8516039550E-01,-6.4278760969E-01,2.5326375006E+00,-1.7163621448E-01,7.6604444312E-01,1.2240551655E+00,-5.7398166060E+00,-8.3909963118E-01,-5.8404470611E+00,9.8516039753E-01,-6.4278760969E-01,2.5326375037E+00,-1.7163621745E-01,7.6604444312E-01,1.2240551694E+00,-5.7398165270E+00,-8.3909963118E-01,-5.8404469669E+00
321,9.8516039550E-01,-6.2932039105E-01,2.5654353641E+00,-1.7163621448E-01,7.7714596146E-01,1.2208545408E+00,-5.7398166060E+00,-8.0978403320E-01,-6.0880832058E+00,9.8516039753E-01,-6.2932039105E-01,2.5654353673E+00,-1.7163621745E-01,7.7714596146E-01,1.2208545447E+00,-5.7398165270E+00,-8.0978403320E-01,-6.0880831082E+00
322,9.8516039550E-01,-6.1566147533E-01,2.6001657323E+00,-1.7163621448E-01,7.8801075361E-01,1.2178094825E+00,-5.7398166060E+00,-7.8128562651E-01,-6.3466302352E+00,9.8516039753E-01,-6.1566147533E-01,2.6001657356E+00,-1.7163621745E-01,7.8801075361E-01,1.2178094863E+00,-5.7398165270E+00,-7.8128562651E-01,-6.3466301340E+00
323,9.8516039550E-01,-6.0181502315E-01,2.6369820586E+00,-1.7163621448E-01,7.9863551005E-01,1.2149118244E+00,-5.7398166060E+00,-7.5355405010E-01,-6.6169939041E+00,9.8516039753E-01,-6.0181502315E-01,2.6369820620E+00,-1.7163621745E-01,7.9863551005E-01,1.2149118281E+00,-5.7398165270E+00,-7.5355405010E-01,-6.6169937992E+00
324,9.8516039550E-01,-5.8778525229E-01,2.6760549736E+00,-1.7163621448E-01,8.0901699437E-01,1.2121540285E+00,-5.7398166060E+00,-7.2654252801E-01,-6.9001798034E+00,9.8516039753E-01,-5.8778525229E-01,2.6760549770E+00,-1.7163621745E-01,8.0901699437E-01,1.2121540322E+00,-5.7398165270E+00,-7.2654252801E-01,-6.9001796946E+00
325,9.8516039550E-01,-5.7357643635E-01,2.7175747347E+00,-1.7163621448E-01,8.1915204429E-01,1.2095291291E+00,-5.7398166060E+00,-7.0020753821E-01,-7.1973076450E+00,9.8516039753E-01,-5.7357643635E-01,2.7175747382E+00,-1.7163621745E-01,8.1915204429E-01,1.2095291328E+00,-5.7398165270E+00,-7.0020753821E-01,-7.1973075321E+00
326,9.8516039550E-01,-5.5919290347E-01,2.7617541092E+00,-1.7163621448E-01,8.2903757256E-01,1.2070306825E+00,-5.7398166060E+00,-6.7450851684E-01,-7.5096280665E+00,9.8516039753E-01,-5.5919290347E-01,2.7617541128E+00,-1.7163621745E-01,8.2903757256E-01,1.2070306861E+00,-5.7398165270E+00,-6.7450851684E-01,-7.5096279493E+00
327,9.8516039550E-01,-5.4463903502E-01,2.8088317806E+00,-1.7163621448E-01,8.3867056795E-01,1.2046527219E+00,-5.7398166060E+00,-6.4940759320E-01,-7.8385424904E+00,9.8516039753E-01,-5.4463903502E-01,2.8088317843E+00,-1.7163621745E-01,8.3867056795E-01,1.2046527254E+00,-5.7398165270E+00,-6.4940759320E-01,-7.8385423686E+00
328,9.8516039550E-01,-5.2991926423E-01,2.8590763952E+00,-1.7163621448E-01,8.4804809616E-01,1.2023897173E+00,-5.7398166060E+00,-6.2486935191E-01,-8.1856267050E+00,9.8516039753E-01,-5.2991926423E-01,2.8590763990E+00,-1.7163621745E-01,8.4804809616E-01,1.2023897208E+00,-5.7398165270E+00,-6.2486935191E-01,-8.1856265785E+00
329,9.8516039550E-01,-5.1503807491E-01,2.9127913906E+00,-1.7163621448E-01,8.5716730070E-01,1.2002365400E+00,-5.7398166060E+00,-6.0086061903E-01,-8.5526590099E+00,9.8516039753E-01,-5.1503807491E-01,2.9127913945E+00,-1.7163621745E-01,8.5716730070E-01,1.2002365434E+00,-5.7398165270E+00,-6.0086061903E-01,-8.5526588783E+00
330,9.8516039550E-01,-5.0000000000E-01,2.9703207910E+00,-1.7163621448E-01,8.6602540378E-01,1.1981884293E+00,-5.7398166060E+00,-5.7735026919E-01,-8.9416539878E+00,9.8516039753E-01,-5.0000000000E-01,2.9703207951E+00,-1.7163621745E-01,8.6602540378E-01,1.1981884327E+00,-5.7398165270E+00,-5.7735026919E-01,-8.9416538509E+00
331,9.8516039550E-01,-4.8480962025E-01,3.0320562018E+00,-1.7163621448E-01,8.7461970714E-01,1.1962409640E+00,-5.7398166060E+00,-5.5430905145E-01,-9.3549032638E+00,9.8516039753E-01,-4.8480962025E-01,3.0320562060E+00,-1.7163621745E-01,8.7461970714E-01,1.1962409674E+00,-5.7398165270E+00,-5.5430905145E-01,-9.3549031212E+00
332,9.8516039550E-01,-4.6947156279E-01,3.0984453023E+00,-1.7163621448E-01,8.8294759286E-01,1.1943900361E+00,-5.7398166060E+00,-5.3170943166E-01,-9.7950249972E+00,9.8516039753E-01,-4.6947156279E-01,3.0984453066E+00,-1.7163621745E-01,8.8294759286E-01,1.1943900395E+00,-5.7398165270E+00,-5.3170943166E-01,-9.7950248485E+00
333,9.8516039550E-01,-4.5399049974E-01,3.1700022271E+00,-1.7163621448E-01,8.9100652419E-01,1.1926318268E+00,-5.7398166060E+00,-5.0952544949E-01,-1.0265024371E+01,9.8516039753E-01,-4.5399049974E-01,3.1700022315E+00,-1.7163621745E-01,8.9100652419E-01,1.1926318302E+00,-5.7398165270E+00,-5.0952544949E-01,-1.0265024216E+01
334,9.8516039550E-01,-4.3837114679E-01,3.2473203420E+00,-1.7163621448E-01,8.9879404630E-01,1.1909627853E+00,-5.7398166060E+00,-4.8773258857E-01,-1.0768368037E+01,9.8516039753E-01,-4.3837114679E-01,3.2473203466E+00,-1.7163621745E-01,8.9879404630E-01,1.1909627886E+00,-5.7398165270E+00,-4.8773258857E-01,-1.0768367875E+01
335,9.8516039550E-01,-4.2261826174E-01,3.3310880875E+00,-1.7163621448E-01,9.0630778704E-01,1.1893796092E+00,-5.7398166060E+00,-4.6630765815E-01,-1.1309076434E+01,9.8516039753E-01,-4.2261826174E-01,3.3310880923E+00,-1.7163621745E-01,9.0630778704E-01,1.1893796124E+00,-5.7398165270E+00,-4.6630765815E-01,-1.1309076265E+01
336,9.8516039550E-01,-4.0673664308E-01,3.4221087829E+00,-1.7163621448E-01,9.1354545764E-01,1.1878792271E+00,-5.7398166060E+00,-4.4522868531E-01,-1.1891839173E+01,9.8516039753E-01,-4.0673664308E-01,3.4221087878E+00,-1.7163621745E-01,9.1354545764E-01,1.1878792303E+00,-5.7398165270E+00,-4.4522868531E-01,-1.1891838995E+01
337,9.8516039550E-01,-3.9073112849E-01,3.5213255962E+00,-1.7163621448E-01,9.2050485345E-01,1.1864587827E+00,-5.7398166060E+00,-4.2447481621E-01,-1.2522160531E+01,9.8516039753E-01,-3.9073112849E-01,3.5213256014E+00,-1.7163621745E-01,9.2050485345E-01,1.1864587860E+00,-5.7398165270E+00,-4.2447481621E-01,-1.2522160345E+01
338,9.8516039550E-01,-3.7460659342E-01,3.6298533256E+00,-1.7163621448E-01,9.2718385457E-01,1.1851156204E+00,-5.7398166060E+00,-4.0402622584E-01,-1.3206544623E+01,9.8516039753E-01,-3.7460659342E-01,3.6298533311E+00,-1.7163621745E-01,9.2718385457E-01,1.1851156236E+00,-5.7398165270E+00,-4.0402622584E-01,-1.3206544427E+01
339,9.8516039550E-01,-3.5836794955E-01,3.7490192601E+00,-1.7163621448E-01,9.3358042650E-01,1.1838472719E+00,-5.7398166060E+00,-3.8386403504E-01,-1.3952733474E+01,9.8516039753E-01,-3.5836794955E-01,3.7490192658E+00,-1.7163621745E-01,9.3358042650E-01,1.1838472750E+00,-5.7398165270E+00,-3.8386403504E-01,-1.3952733268E+01
340,9.8516039550E-01,-3.4202014333E-01,3.8804162992E+00,-1.7163621448E-01,9.3969262079E-01,1.1826514444E+00,-5.7398166060E+00,-3.6397023427E-01,-1.4770016517E+01,9.8516039753E-01,-3.4202014333E-01,3.8804163052E+00,-1.7163621745E-01,9.3969262079E-01,1.1826514476E+00,-5.7398165270E+00,-3.6397023427E-01,-1.4770016300E+01
341,9.8516039550E-01,-3.2556815446E-01,4.0259728478E+00,-1.7163621448E-01,9.4551857560E-01,1.1815260101E+00,-5.7398166060E+00,-3.4432761329E-01,-1.5669637823E+01,9.8516039753E-01,-3.2556815446E-01,4.0259728540E+00,-1.7163621745E-01,9.4551857560E-01,1.1815260132E+00,-5.7398165270E+00,-3.4432761329E-01,-1.5669637594E+01
342,9.8516039550E-01,-3.0901699437E-01,4.1880460086E+00,-1.7163621448E-01,9.5105651630E-01,1.1804689958E+00,-5.7398166060E+00,-3.2491969623E-01,-1.6665339075E+01,9.8516039753E-01,-3.0901699437E-01,4.1880460151E+00,-1.7163621745E-01,9.5105651630E-01,1.1804689990E+00,-5.7398165270E+00,-3.2491969623E-01,-1.6665338832E+01
343,9.8516039550E-01,-2.9237170472E-01,4.3695476669E+00,-1.7163621448E-01,9.5630475596E-01,1.1794785746E+00,-5.7398166060E+00,-3.0573068146E-01,-1.7774094176E+01,9.8516039753E-01,-2.9237170472E-01,4.3695476738E+00,-1.7163621745E-01,9.5630475596E-01,1.1794785777E+00,-5.7398165270E+00,-3.0573068146E-01,-1.7774093917E+01
344,9.8516039550E-01,-2.7563735582E-01,4.5741178571E+00,-1.7163621448E-01,9.6126169594E-01,1.1785530571E+00,-5.7398166060E+00,-2.8674538576E-01,-1.9017119337E+01,9.8516039753E-01,-2.7563735582E-01,4.5741178644E+00,-1.7163621745E-01,9.6126169594E-01,1.1785530602E+00,-5.7398165270E+00,-2.8674538576E-01,-1.9017119061E+01
345,9.8516039550E-01,-2.5881904510E-01,4.8063674762E+00,-1.7163621448E-01,9.6592582629E-01,1.1776908845E+00,-5.7398166060E+00,-2.6794919243E-01,-2.0421287200E+01,9.8516039753E-01,-2.5881904510E-01,4.8063674840E+00,-1.7163621745E-01,9.6592582629E-01,1.1776908876E+00,-5.7398165270E+00,-2.6794919243E-01,-2.0421286905E+01
346,9.8516039550E-01,-2.4192189560E-01,5.0722250173E+00,-1.7163621448E-01,9.7029572628E-01,1.1768906219E+00,-5.7398166060E+00,-2.4932800284E-01,-2.2021147006E+01,9.8516039753E-01,-2.4192189560E-01,5.0722250257E+00,-1.7163621745E-01,9.7029572628E-01,1.1768906250E+00,-5.7398165270E+00,-2.4932800284E-01,-2.2021146688E+01
347,9.8516039550E-01,-2.2495105434E-01,5.3794433344E+00,-1.7163621448E-01,9.7437006479E-01,1.1761509520E+00,-5.7398166060E+00,-2.3086819113E-01,-2.3861877152E+01,9.8516039753E-01,-2.2495105434E-01,5.3794433434E+00,-1.7163621745E-01,9.7437006479E-01,1.1761509550E+00,-5.7398165270E+00,-2.3086819113E-01,-2.3861876809E+01
348,9.8516039550E-01,-2.0791169082E-01,5.7383597893E+00,-1.7163621448E-01,9.7814760073E-01,1.1754706696E+00,-5.7398166060E+00,-2.1255656167E-01,-2.6003714028E+01,9.8516039753E-01,-2.0791169082E-01,5.7383597991E+00,-1.7163621745E-01,9.7814760073E-01,1.1754706726E+00,-5.7398165270E+00,-2.1255656167E-01,-2.6003713656E+01
349,9.8516039550E-01,-1.9080899538E-01,6.1630710259E+00,-1.7163621448E-01,9.8162718345E-01,1.1748486771E+00,-5.7398166060E+00,-1.9438030914E-01,-2.8528796572E+01,9.8516039753E-01,-1.9080899538E-01,6.1630710365E+00,-1.7163621745E-01,9.8162718345E-01,1.1748486802E+00,-5.7398165270E+00,-1.9438030914E-01,-2.8528796165E+01
350,9.8516039550E-01,-1.7364817767E-01,6.6733126068E+00,-1.7163621448E-01,9.8480775301E-01,1.1742839797E+00,-5.7398166060E+00,-1.7632698071E-01,-3.1552117566E+01,9.8516039753E-01,-1.7364817767E-01,6.6733126185E+00,-1.7163621745E-01,9.8480775301E-01,1.1742839828E+00,-5.7398165270E+00,-1.7632698071E-01,-3.1552117117E+01
351,9.8516039550E-01,-1.5643446504E-01,7.2975917439E+00,-1.7163621448E-01,9.8768834060E-01,1.1737756815E+00,-5.7398166060E+00,-1.5838444032E-01,-3.5239775790E+01,9.8516039753E-01,-1.5643446504E-01,7.2975917569E+00,-1.7163621745E-01,9.8768834060E-01,1.1737756845E+00,-5.7398165270E+00,-1.5838444032E-01,-3.5239775291E+01
352,9.8516039550E-01,-1.3917310096E-01,8.0786695756E+00,-1.7163621448E-01,9.9026806874E-01,1.1733229818E+00,-5.7398166060E+00,-1.4054083470E-01,-3.9840917291E+01,9.8516039753E-01,-1.3917310096E-01,8.0786695901E+00,-1.7163621745E-01,9.9026806874E-01,1.1733229848E+00,-5.7398165270E+00,-1.4054083470E-01,-3.9840916728E+01
353,9.8516039550E-01,-1.2186934341E-01,9.0837425392E+00,-1.7163621448E-01,9.9254615164E-01,1.1729251725E+00,-5.7398166060E+00,-1.2278456090E-01,-4.5747054873E+01,9.8516039753E-01,-1.2186934341E-01,9.0837425558E+00,-1.7163621745E-01,9.9254615164E-01,1.1729251755E+00,-5.7398165270E+00,-1.2278456090E-01,-4.5747054229E+01
354,9.8516039550E-01,-1.0452846327E-01,1.0424805117E+01,-1.7163621448E-01,9.9452189537E-01,1.1725816347E+00,-5.7398166060E+00,-1.0510423527E-01,-5.3610707090E+01,9.8516039753E-01,-1.0452846327E-01,1.0424805137E+01,-1.7163621745E-01,9.9452189537E-01,1.1725816377E+00,-5.7398165270E+00,-1.0510423527E-01,-5.3610706338E+01
355,9.8516039550E-01,-8.7155742748E-02,1.2303447879E+01,-1.7163621448E-01,9.9619469809E-01,1.1722918369E+00,-5.7398166060E+00,-8.7488663526E-02,-6.4606404015E+01,9.8516039753E-01,-8.7155742748E-02,1.2303447902E+01,-1.7163621745E-01,9.9619469809E-01,1.1722918399E+00,-5.7398165270E+00,-8.7488663526E-02,-6.4606403112E+01
356,9.8516039550E-01,-6.9756473744E-02,1.5122852585E+01,-1.7163621448E-01,9.9756405026E-01,1.1720553326E+00,-5.7398166060E+00,-6.9926811944E-02,-8.1083201658E+01,9.8516039753E-01,-6.9756473744E-02,1.5122852614E+01,-1.7163621745E-01,9.9756405026E-01,1.1720553356E+00,-5.7398165270E+00,-6.9926811944E-02,-8.1083200527E+01
357,9.8516039550E-01,-5.2335956243E-02,1.9823777499E+01,-1.7163621448E-01,9.9862953475E-01,1.1718717588E+00,-5.7398166060E+00,-5.2407779283E-02,-1.0852222522E+02,9.8516039753E-01,-5.2335956243E-02,1.9823777538E+01,-1.7163621745E-01,9.9862953475E-01,1.1718717617E+00,-5.7398165270E+00,-5.2407779283E-02,-1.0852222371E+02
358,9.8516039550E-01,-3.4899496703E-02,2.9228498649E+01,-1.7163621448E-01,9.9939082702E-01,1.1717408344E+00,-5.7398166060E+00,-3.4920769492E-02,-1.6336684213E+02,9.8516039753E-01,-3.4899496703E-02,2.9228498707E+01,-1.7163621745E-01,9.9939082702E-01,1.1717408373E+00,-5.7398165270E+00,-3.4920769492E-02,-1.6336683986E+02
359,9.8516039550E-01,-1.7452406437E-02,5.7448398623E+01,-1.7163621448E-01,9.9984769516E-01,1.1716623595E+00,-5.7398166060E+00,-1.7455064928E-02,-3.2783387313E+02,9.8516039753E-01,-1.7452406437E-02,5.7448398739E+01,-1.7163621745E-01,9.9984769516E-01,1.1716623625E+00,-5.7398165270E+00,-1.7455064928E-02,-3.2783386860E+02
360,9.8516039550E-01,-2.4492935983E-16,4.0222225551E+15,-1.7163621448E-01,1.0000000000E+00,1.1716362145E+00,-5.7398166060E+00,-2.4492935983E-16,-2.3434579709E+16,9.8516039753E-01,-2.4492935983E-16,4.0222225633E+15,-1.7163621745E-01,1.0000000000E+00,1.1716362174E+00,-5.7398165270E+00,-2.4492935983E-16,-2.3434579386E+16
