Angle, Float-sin, Mathlib-sin, Error, Float-cos, Mathlib-cos, Error, Float-tan, Mathlib-tan, Error 
1.270000e-01,2.216549e-03,2.216566e-03,7.966778e-06,9.999975e-01,9.999975e-01,4.680906e-08,2.216554e-03,2.216572e-03,7.902363e-06
1.280000e-01,2.233992e-03,2.234020e-03,1.219158e-05,9.999975e-01,9.999975e-01,7.970274e-09,2.233998e-03,2.234025e-03,1.218569e-05
1.290000e-01,2.251503e-03,2.251473e-03,-1.322541e-05,9.999974e-01,9.999975e-01,8.803646e-08,2.251508e-03,2.251479e-03,-1.327612e-05
1.300000e-01,2.268946e-03,2.268926e-03,-8.903188e-06,9.999974e-01,9.999974e-01,4.858844e-08,2.268952e-03,2.268932e-03,-8.997187e-06
1.310000e-01,2.286389e-03,2.286379e-03,-4.443586e-06,9.999974e-01,9.999974e-01,8.835802e-09,2.286396e-03,2.286385e-03,-4.477477e-06
1.320000e-01,2.303833e-03,2.303833e-03,-2.539807e-07,9.999973e-01,9.999973e-01,8.798815e-08,2.303839e-03,2.303839e-03,-3.288294e-07
1.330000e-01,2.321277e-03,2.321286e-03,3.872321e-06,9.999973e-01,9.999973e-01,4.762627e-08,2.321283e-03,2.321292e-03,3.858339e-06
1.340000e-01,2.338720e-03,2.338739e-03,7.936734e-06,9.999973e-01,9.999973e-01,6.959773e-09,2.338727e-03,2.338745e-03,7.884064e-06
1.350000e-01,2.356164e-03,2.356192e-03,1.194063e-05,9.999973e-01,9.999972e-01,-3.401135e-08,2.356171e-03,2.356199e-03,1.194957e-05
1.360000e-01,2.373674e-03,2.373646e-03,-1.216837e-05,9.999971e-01,9.999972e-01,4.392254e-08,2.373681e-03,2.373652e-03,-1.219583e-05
1.370000e-01,2.391119e-03,2.391099e-03,-8.271518e-06,9.999971e-01,9.999971e-01,2.342186e-09,2.391125e-03,2.391106e-03,-8.236649e-06
1.380000e-01,2.408562e-03,2.408552e-03,-4.044775e-06,9.999971e-01,9.999971e-01,2.006203e-08,2.408569e-03,2.408559e-03,-4.044239e-06
1.390000e-01,2.426005e-03,2.426005e-03,-7.109688e-08,9.999970e-01,9.999971e-01,9.708207e-08,2.426013e-03,2.426012e-03,-1.994638e-07
1.400000e-01,2.443449e-03,2.443459e-03,3.845512e-06,9.999970e-01,9.999970e-01,5.458786e-08,2.443457e-03,2.443466e-03,3.781564e-06
1.410000e-01,2.460893e-03,2.460912e-03,7.706264e-06,9.999970e-01,9.999970e-01,1.178903e-08,2.460900e-03,2.460919e-03,7.706729e-06
1.420000e-01,2.478336e-03,2.478365e-03,1.151234e-05,9.999970e-01,9.999969e-01,-3.131442e-08,2.478344e-03,2.478373e-03,1.157721e-05
1.430000e-01,2.495847e-03,2.495818e-03,-1.141558e-05,9.999968e-01,9.999969e-01,4.448717e-08,2.495855e-03,2.495826e-03,-1.147278e-05
1.440000e-01,2.513290e-03,2.513271e-03,-7.530180e-06,9.999968e-01,9.999968e-01,7.744786e-10,2.513298e-03,2.513279e-03,-7.521651e-06
1.450000e-01,2.530734e-03,2.530725e-03,-3.514673e-06,9.999967e-01,9.999968e-01,7.596684e-08,2.530742e-03,2.530733e-03,-3.624419e-06
1.460000e-01,2.548177e-03,2.548178e-03,2.627824e-07,9.999966e-01,9.999968e-01,1.508546e-07,2.548186e-03,2.548186e-03,1.286605e-07
1.470000e-01,2.565621e-03,2.565631e-03,3.988541e-06,9.999966e-01,9.999967e-01,1.062280e-07,2.565630e-03,2.565640e-03,3.922032e-06
1.480000e-01,2.583065e-03,2.583084e-03,7.663649e-06,9.999966e-01,9.999967e-01,6.129688e-08,2.583073e-03,2.583093e-03,7.574610e-06
1.490000e-01,2.600508e-03,2.600538e-03,1.128912e-05,9.999966e-01,9.999966e-01,1.606110e-08,2.600517e-03,2.600546e-03,1.126830e-05
1.500000e-01,2.618019e-03,2.617991e-03,-1.056941e-05,9.999965e-01,9.999966e-01,8.973039e-08,2.618028e-03,2.618000e-03,-1.069981e-05
1.510000e-01,2.635463e-03,2.635444e-03,-7.048502e-06,9.999965e-01,9.999965e-01,4.388536e-08,2.635472e-03,2.635453e-03,-7.109511e-06
1.520000e-01,2.652906e-03,2.652897e-03,-3.223164e-06,9.999964e-01,9.999965e-01,5.734057e-08,2.652915e-03,2.652907e-03,-3.302553e-06
1.530000e-01,2.670350e-03,2.670351e-03,3.774853e-07,9.999963e-01,9.999964e-01,1.300960e-07,2.670359e-03,2.670360e-03,2.808657e-07
1.540000e-01,2.687793e-03,2.687804e-03,3.931070e-06,9.999963e-01,9.999964e-01,8.333714e-08,2.687803e-03,2.687813e-03,3.818351e-06
1.550000e-01,2.705237e-03,2.705257e-03,7.438499e-06,9.999963e-01,9.999963e-01,3.627364e-08,2.705247e-03,2.705267e-03,7.396862e-06
1.560000e-01,2.722681e-03,2.722710e-03,1.090066e-05,9.999963e-01,9.999963e-01,-1.109448e-08,2.722691e-03,2.722720e-03,1.093010e-05
1.570000e-01,2.740191e-03,2.740163e-03,-9.982898e-06,9.999962e-01,9.999962e-01,6.044251e-08,2.740201e-03,2.740174e-03,-1.005222e-05
1.580000e-01,2.757635e-03,2.757617e-03,-6.454905e-06,9.999962e-01,9.999962e-01,1.246515e-08,2.757645e-03,2.757627e-03,-6.452066e-06
1.590000e-01,2.775078e-03,2.775070e-03,-2.887690e-06,9.999961e-01,9.999961e-01,8.339291e-08,2.775089e-03,2.775081e-03,-2.980489e-06
1.600000e-01,2.792522e-03,2.792523e-03,5.512549e-07,9.999959e-01,9.999961e-01,1.540161e-07,2.792533e-03,2.792534e-03,3.649234e-07
1.610000e-01,2.809965e-03,2.809976e-03,3.947178e-06,9.999959e-01,9.999961e-01,1.051248e-07,2.809977e-03,2.809987e-03,3.835099e-06
1.620000e-01,2.827408e-03,2.827430e-03,7.465567e-06,9.999959e-01,9.999960e-01,5.592901e-08,2.827420e-03,2.827441e-03,7.427732e-06
1.630000e-01,2.844852e-03,2.844883e-03,1.077680e-05,9.999959e-01,9.999960e-01,6.428550e-09,2.844864e-03,2.844894e-03,1.073136e-05
1.640000e-01,2.862362e-03,2.862336e-03,-9.216714e-06,9.999958e-01,9.999959e-01,7.583324e-08,2.862374e-03,2.862348e-03,-9.268654e-06
1.650000e-01,2.879806e-03,2.879789e-03,-5.845117e-06,9.999958e-01,9.999959e-01,2.572354e-08,2.879818e-03,2.879801e-03,-5.902668e-06
1.660000e-01,2.897250e-03,2.897242e-03,-2.675170e-06,9.999958e-01,9.999958e-01,3.491412e-08,2.897263e-03,2.897255e-03,-2.737355e-06
1.670000e-01,2.914694e-03,2.914696e-03,6.162748e-07,9.999956e-01,9.999958e-01,1.034050e-07,2.914706e-03,2.914708e-03,5.504170e-07
1.680000e-01,2.932138e-03,2.932149e-03,3.868233e-06,9.999956e-01,9.999957e-01,5.238141e-08,2.932150e-03,2.932162e-03,3.799655e-06
1.690000e-01,2.949581e-03,2.949602e-03,7.239275e-06,9.999955e-01,9.999956e-01,1.202630e-07,2.949594e-03,2.949615e-03,7.089981e-06
